,Cluster 0,adp_cm(0),##tuksen(52),##alla(54),jonka(91),##a(131),kuin(176),##n(247),siita(250),##ulle(256),##i(305)
,Cluster 1,pai(10),ka(15),##uko(16),##put(17),ka(28),##uko(29),##put(30),era(36),ole(102),ol(106),pai(138),prins(202),kas(229),kas(231),##jant(263),##ap(264),##iru(310)
,Cluster 2,##assa(37),lle(44),vuoksi(70),##lla(97),##ille(99),##sena(112),##lta(117),##ni(149),kuin(151),##sta(163),##ikon(178),##ista(267),##ille(273)
,Cluster 3,##man(49),y(73),ti(88),##sko(166),y(171),##bab(196),tay(248),or(262),pi(320),##irt(321)
,Cluster 4,##ille(2),##kella(31),##isiin(57),##en(134),##sta(187),##sina(193),##lla(218),kuten(225),##na(269),paivana(270),tassa(313),##i(324)
,Cluster 5,hanen(5),esimerkiksi(24),:(66),hanen(79),##ensa(81),hanella(84),##lle(87),##sta(105),##ista(121),kuin(129),##uudessa(158),##ssa(168),##ni(173),##sta(182),##ta(198),kuin(201),ilman(219),kohti(239),##llaan(254),##nsa(261),##ille(275),##onsa(277),jolla(283),asian(325)
,Cluster 6,##ksi(23),##an(35),##ansa(46),##ille(119),kuin(143),##vien(232),##aan(252)
,Cluster 7,asia(3),##olo(104),sinu(116),muu(141),vari(162),##hde(181),matka(186),##uma(189),##uma(215),y(302),##ara(307)
,Cluster 8,##ulla(26),##le(69),##ille(114),##eista(282),##tani(298)
,Cluster 9,koko(38),##atte(56),ty(276),huo(278),##bab(281),opet(290)
,Cluster 10,kertaa(62),sta(67),##ne(76),josta(115),paivana(194),##man(209),##ille(212),##miseen(279),kuin(316)
,Cluster 11,lo(32),##yd(33),kans(45),##rang(50),uh(53),lo(58),##yd(59),##stava(74),ihm(85),##massa(103),##kap(107),satu(122),lamp(132),##tyi(165),laat(177),lah(183),aja(191),bao(195),bao(210),aa(257),itse(260),##pura(265),bao(280),##sta(303),va(306),bao(317),##bab(318),tar(326)
,Cluster 12,##an(125),lapi(179),##sin(221),##sin(241),##lla(244),mukaan(286),##le(293),##hteen(295)
,Cluster 13,##osta(34),##osta(60),tapa(124),satu(130),##kill(136),##isena(148),##aan(155),##stava(172),mukana(206),prins(220),##kill(227),##hans(237),prins(240),##hde(246),prins(284),##hde(288),##ksen(300),##vian(304),##san(323)
,Cluster 14,ta(126),kai(135),ta(180),ta(222),kai(226),ta(242),ta(245),ta(287)
,Cluster 15,##an(61),##aan(109),##jen(123),##ssa(128),##tsi(139),kuin(140),##sta(142),muuta(150),##ulle(175),##ta(185),##ulta(200),##le(204),kuin(205),##nna(249),maan(271),##sin(285),##ssa(315)
,Cluster 16,##le(21),hanen(40),##ista(145),pit(157),##an(207),##sta(308),##ien(319)
,Cluster 17,##kun(93),min(169),min(174),min(255),##vois(297),pi(309)
,Cluster 18,##sta(4),##sa(9),niista(19),##uksessa(39),##ta(78),jonka(95),##a(137),##a(156),##sta(216),niista(235),##tajana(291)
,Cluster 19,##hde(127),##hdi(167),sisa(233),kirja(314)
,Cluster 20,kuten(12),##keista(83),##la(259),##ksen(312)
,Cluster 21,selv(1),jo(13),nime(22),he(71),##isi(86),kato(96),he(98),he(100),##ait(108),he(113),he(118),numero(120),numero(144),kuusi(152),##oti(154),##bab(211),mei(217),##hde(223),##hde(243),mill(251),##pensa(266),laps(272),he(274)
,Cluster 22,takia(41),##le(64)
,Cluster 23,aan(80),lei(82),##elli(111),ika(147),##vu(153),satt(188),min(199),nors(213),##ula(214),voida(299),##stu(311)
,Cluster 24,kot(6),##hten(8),min(25),ku(47),##ole(48),va(55),##stan(75),ik(92),laps(110),##aine(133),pu(159),##kun(160),##tuk(192),lau(208),paa(236),##mul(258),ta(296),##aes(322)
,Cluster 25,takia(146),##lta(190),##a(238)
,Cluster 26,##tsi(11),##ille(14),##kella(18),josta(27),612(42),:(43),612(65),##ille(72),##ta(90),##oilla(94),##ille(101),##ulle(170),##lla(224),##a(228),##vien(230),##ssa(234),##i(301)
,Cluster 27,sil(20),teil(63),teil(68),teil(77),##ilis(89),##dos(184),##puis(197),##sil(203),juuri(253),pieni(268),sil(292)
,Cluster 28,##ita(7),##ais(51),yksi(164),ta(294)
,Cluster 29,##sa(161),##n(289)
